scan_date,代碼,股票名稱,entry_price,訊號類型,訊號方向,訊號分數,追蹤等級,RS加權報酬%,MA位置,MA排列,成交量(張),status
2026-08-18,6214.TW,精誠,176.0,雙跳空,買,69,B可追蹤,9.49,>MA5,多頭,5260.3,tracking
2026-08-18,6226.TW,光鼎,21.1,3K反轉、漲停、漲幅達標,買,73,B可追蹤,3.9,>MA5,糾結,15581.6,tracking
2026-08-18,6409.TW,旭隼,1065.0,3K反轉、KD高腳、漲幅達標、下降趨勢線突破,買,86,A強勢追蹤,2.69,>MA5,糾結,1183.4,tracking
2026-08-18,6672.TW,騰輝電子-KY,288.0,廣義上升三法、周1K,買,88,A強勢追蹤,7.64,>MA5,多頭,8348.0,tracking
2026-08-18,6715.TW,嘉基,419.0,廣義上升三法,買,66,B可追蹤,5.17,>MA5,多頭,1164.2,tracking
2026-08-18,6805.TW,富世達,1960.0,廣義上升三法、周1K,買,84,A強勢追蹤,8.99,>MA5,多頭,2052.6,tracking
2026-08-18,6869.TW,雲豹能源,69.8,KD高腳、漲停、漲幅達標、單跳空、下降趨勢線突破,買,89,A強勢追蹤,1.15,>MA5,糾結,1024.7,tracking
2026-08-18,8039.TW,台虹,277.5,廣義上升三法、漲幅達標、三白兵,買,88,A強勢追蹤,11.9,>MA5,多頭,31820.4,tracking
2026-08-18,8070.TW,長華*,54.4,3K反轉、廣義上升三法、KD高腳、漲停、漲幅達標、下降趨勢線突破、周1K,買,100,A強勢追蹤,5.41,>MA5,多頭,13020.2,tracking
2026-08-18,8103.TW,瀚荃,83.4,廣義上升三法,買,70,B可追蹤,2.37,>MA5,多頭,3716.8,tracking
2026-08-18,8422.TW,可寧衛*,27.1,廣義上升三法、KD高腳、下降趨勢線突破、周1K,買,100,A強勢追蹤,0.92,>MA5,多頭,9546.4,tracking
2026-08-18,2641.TWO,正德,17.9,廣義上升三法、布林縮窄突破、Buy01、周1K,買,100,A強勢追蹤,1.51,>MA5,多頭,4874.1,tracking
2026-08-18,3081.TWO,聯亞,2925.0,廣義上升三法、下降趨勢線突破、周1K,買,92,A強勢追蹤,17.98,>MA5,多頭,5616.9,tracking
2026-08-18,3287.TWO,廣寰科,38.5,廣義上升三法,買,74,B可追蹤,9.82,>MA5,多頭,1005.4,tracking
2026-08-18,3388.TWO,崇越電,101.0,廣義上升三法、雙跳空、雙漲停、漲停、漲幅達標、單跳空、三白兵,買,100,A強勢追蹤,15.45,>MA5,多頭,11800.8,tracking
2026-08-18,3441.TWO,聯一光,86.2,巧妙點、KD高腳,買,79,A強勢追蹤,8.63,>MA5,多頭,12803.3,tracking
2026-08-18,3455.TWO,由田,258.0,廣義上升三法,買,78,A強勢追蹤,12.35,>MA5,多頭,8547.2,tracking
2026-08-18,3490.TWO,單井,44.5,廣義上升三法、三白兵、周1K,買,100,A強勢追蹤,18.65,>MA5,多頭,10269.4,tracking
2026-08-18,3498.TWO,陽程,174.0,廣義上升三法、漲停、漲幅達標、三白兵、周1K,買,100,A強勢追蹤,19.63,>MA5,多頭,6596.9,tracking
2026-08-18,4416.TWO,三圓,12.25,布林縮窄突破、漲停、漲幅達標、下降趨勢線突破、周1K,買,100,A強勢追蹤,7.09,>MA5,多頭,2177.3,tracking
2026-08-18,4510.TWO,高鋒,45.55,廣義上升三法、巧妙點,買,80,A強勢追蹤,5.9,>MA5,多頭,1221.3,tracking
2026-08-18,4971.TWO,IET-KY,556.0,島狀反轉、單跳空,買,66,B可追蹤,10.84,>MA5,多頭,6493.2,tracking
2026-08-18,5321.TWO,美而快,72.9,廣義上升三法、漲幅達標、三白兵、周1K,買,100,A強勢追蹤,13.58,>MA5,多頭,1518.6,tracking
2026-08-18,5425.TWO,台半,91.5,廣義上升三法,買,70,B可追蹤,2.14,>MA5,多頭,35728.5,tracking
2026-08-18,5475.TWO,德宏,182.5,廣義上升三法、雙跳空、漲幅達標、單跳空、下降趨勢線突破,買,100,A強勢追蹤,12.96,>MA5,多頭,4260.1,tracking
2026-08-18,6538.TWO,倉和,192.0,廣義上升三法,買,61,C觀察,14.41,>MA5,多頭,2516.3,tracking
2026-08-18,6547.TWO,高端疫苗,52.20,3K反轉、下降趨勢線突破,買,75,A強勢追蹤,2.42,>MA5,多頭,4105.7,tracking
