scan_date,代碼,股票名稱,entry_price,訊號類型,訊號方向,訊號分數,追蹤等級,RS加權報酬%,MA位置,MA排列,成交量(張),status
2026-08-20,1101.TW,台泥,24.8,廣義上升三法、KD高腳、下降趨勢線突破,買,87,A強勢追蹤,1.29,>MA5,糾結,44185.3,tracking
2026-08-20,1102.TW,亞泥,34.7,廣義上升三法、布林縮窄突破、單跳空、周1K,買,100,A強勢追蹤,3.18,>MA5,多頭,25193.9,tracking
2026-08-20,1216.TW,統一,78.2,廣義上升三法,買,62,C觀察,0.85,>MA5,多頭,18401.2,tracking
2026-08-20,1229.TW,聯華,42.05,周1K,買,62,C觀察,0.18,>MA5,多頭,3048.8,tracking
2026-08-20,1316.TW,上曜,10.65,3K反轉、周1K,買,80,A強勢追蹤,2.25,>MA5,多頭,3260.4,tracking
2026-08-20,1319.TW,東陽,83.0,3K反轉、廣義上升三法、Buy01,買,98,A強勢追蹤,3.64,>MA5,多頭,1867.7,tracking
2026-08-20,1402.TW,遠東新,29.2,廣義上升三法、布林縮窄突破、單跳空、周1K,買,100,A強勢追蹤,3.16,>MA5,多頭,37760.9,tracking
2026-08-20,1504.TW,東元,73.1,Buy01、KD高腳,買,77,A強勢追蹤,2.67,>MA5,多頭,16901.5,tracking
2026-08-20,1515.TW,力山,34.5,廣義上升三法、漲停、漲幅達標,買,90,A強勢追蹤,3.54,>MA5,多頭,5074.0,tracking
2026-08-20,1710.TW,東聯,15.2,3K反轉、KD高腳,買,67,B可追蹤,-0.62,>MA5,多頭,4920.3,tracking
2026-08-20,1714.TW,和桐,17.0,3K反轉、巧妙點、下降趨勢線突破,買,94,A強勢追蹤,3.36,>MA5,多頭,10184.8,tracking
2026-08-20,1722.TW,台肥,46.25,島狀反轉、單跳空、下降趨勢線突破,買,70,B可追蹤,0.31,>MA5,糾結,3713.5,tracking
2026-08-20,1795.TW,美時,195.0,KD高腳、單跳空,買,67,B可追蹤,1.58,>MA5,糾結,3025.5,tracking
2026-08-20,1808.TW,潤隆,34.5,廣義上升三法、布林縮窄突破、周1K,買,100,A強勢追蹤,2.36,>MA5,多頭,2675.4,tracking
2026-08-20,1904.TW,正隆,25.5,周1K,買,69,B可追蹤,4.06,>MA5,多頭,4705.7,tracking
2026-08-20,1909.TW,榮成,11.15,周1K,買,64,C觀察,4.05,>MA5,多頭,4062.6,tracking
2026-08-20,2023.TW,燁輝,14.0,布林縮窄突破、下降趨勢線突破,買,62,C觀察,0.52,>MA5,多頭,1807.0,tracking
2026-08-20,2027.TW,大成鋼,50.5,廣義上升三法、KD高腳、周1K,買,100,A強勢追蹤,2.73,>MA5,多頭,15936.3,tracking
2026-08-20,2030.TW,彰源,21.85,廣義上升三法、周1K,買,84,A強勢追蹤,4.97,>MA5,多頭,3866.4,tracking
2026-08-20,2034.TW,允強,20.45,3K反轉、KD高腳,買,72,B可追蹤,1.37,>MA5,糾結,2598.2,tracking
2026-08-20,2103.TW,台橡,27.85,下降趨勢線突破,買,55,C觀察,3.73,>MA5,多頭,5724.5,tracking
2026-08-20,2104.TW,國際中橡,10.45,3K反轉、廣義上升三法、KD高腳、單跳空、下降趨勢線突破,買,100,A強勢追蹤,0.57,>MA5,多頭,2157.9,tracking
2026-08-20,2105.TW,正新,31.5,島狀反轉、KD高腳、單跳空,買,88,A強勢追蹤,0.73,>MA5,糾結,6941.2,tracking
2026-08-20,2201.TW,裕隆,29.2,廣義上升三法、下降趨勢線突破,買,67,B可追蹤,1.18,>MA5,多頭,3781.9,tracking
2026-08-20,2204.TW,中華,55.0,廣義上升三法、布林縮窄突破、周1K,買,100,A強勢追蹤,2.67,>MA5,多頭,2614.4,tracking
2026-08-20,2313.TW,華通,217.5,單跳空、下降趨勢線突破,買,62,C觀察,3.3,>MA5,多頭,35179.7,tracking
2026-08-20,2344.TW,華邦電,176.5,島狀反轉、單跳空,買,61,C觀察,4.17,MA5~10,多頭,149598.8,tracking
2026-08-20,2371.TW,大同,27.55,3K反轉、廣義上升三法、下降趨勢線突破,買,100,A強勢追蹤,2.11,>MA5,多頭,10682.0,tracking
2026-08-20,2393.TW,億光,66.3,3K反轉、島狀反轉、單跳空、周1K,買,100,A強勢追蹤,0.27,>MA5,多頭,2971.0,tracking
2026-08-20,2408.TW,南亞科,517.0,島狀反轉、漲幅達標、單跳空,買,92,A強勢追蹤,6.02,>MA5,多頭,87947.5,tracking
2026-08-20,2426.TW,鼎元,74.8,3K反轉、KD高腳、漲停、漲幅達標、單跳空、下降趨勢線突破,買,100,A強勢追蹤,7.55,>MA5,多頭,29229.1,tracking
2026-08-20,2428.TW,興勤,267.0,廣義上升三法,買,70,B可追蹤,2.73,>MA5,多頭,5187.9,tracking
2026-08-20,2439.TW,美律,82.0,島狀反轉、KD高腳、單跳空、下降趨勢線突破,買,60,C觀察,-0.25,>MA5,空頭,2380.2,tracking
2026-08-20,2455.TW,全新,412.0,廣義上升三法,買,78,A強勢追蹤,6.98,>MA5,多頭,16505.1,tracking
