scan_date,代碼,股票名稱,entry_price,訊號類型,訊號方向,訊號分數,追蹤等級,RS加權報酬%,MA位置,MA排列,成交量(張),status
2026-08-31,2356.TW,英業達,66.7,3K反轉、廣義上升三法、下降趨勢線突破,買,85,A強勢追蹤,1.05,>MA5,糾結,21505.9,tracking
2026-08-31,2357.TW,華碩,999.0,廣義上升三法、周1K,買,92,A強勢追蹤,6.38,>MA5,多頭,5169.5,tracking
2026-08-31,2368.TW,金像電,1165.0,單跳空,買,70,B可追蹤,10.98,>MA5,多頭,20943.3,tracking
2026-08-31,2376.TW,技嘉,358.0,3K反轉、廣義上升三法,買,80,A強勢追蹤,3.07,>MA5,糾結,6412.2,tracking
2026-08-31,2377.TW,微星,155.0,3K反轉、廣義上升三法、Buy01,買,83,A強勢追蹤,3.29,>MA5,糾結,17679.3,tracking
2026-08-31,2382.TW,廣達,338.5,廣義上升三法,買,74,B可追蹤,3.57,>MA5,多頭,16230.8,tracking
2026-08-31,2392.TW,正崴,45.0,廣義上升三法,買,73,B可追蹤,5.97,MA5~10,多頭,14213.6,tracking
2026-08-31,2395.TW,研華,677.0,廣義上升三法、Buy01、KD高腳,買,100,A強勢追蹤,4.05,>MA5,多頭,3302.5,tracking
2026-08-31,2402.TW,毅嘉,59.7,廣義上升三法、布林縮窄突破,買,83,A強勢追蹤,4.37,>MA5,多頭,7187.7,tracking
2026-08-31,2409.TW,友達,26.65,3K反轉、廣義上升三法,買,80,A強勢追蹤,3.53,>MA5,糾結,161468.2,tracking
2026-08-31,2421.TW,建準,179.5,廣義上升三法、漲停、漲幅達標、三白兵、下降趨勢線突破、周1K,買,100,A強勢追蹤,11.13,>MA5,多頭,20999.4,tracking
2026-08-31,2426.TW,鼎元,97.8,廣義上升三法,買,78,A強勢追蹤,16.03,>MA5,多頭,86491.4,tracking
2026-08-31,2434.TW,統懋,62.0,雙漲停、島狀反轉、漲停、漲幅達標、單跳空、周1K,買,100,A強勢追蹤,7.87,>MA5,糾結,2051.7,tracking
2026-08-31,2455.TW,全新,477.0,廣義上升三法、漲停、漲幅達標、周1K,買,100,A強勢追蹤,13.96,>MA5,多頭,32349.0,tracking
2026-08-31,2467.TW,志聖,613.0,廣義上升三法,買,69,B可追蹤,7.63,>MA5,多頭,1355.8,tracking
2026-08-31,2474.TW,可成,208.5,3K反轉、廣義上升三法,買,85,A強勢追蹤,3.16,>MA5,多頭,3754.6,tracking
2026-08-31,2476.TW,鉅祥,125.5,廣義上升三法,買,55,C觀察,2.94,>MA5,糾結,1338.2,tracking
2026-08-31,2481.TW,強茂,151.0,廣義上升三法,買,73,B可追蹤,5.96,>MA5,多頭,22069.5,tracking
2026-08-31,2486.TW,一詮,263.0,廣義上升三法,買,69,B可追蹤,6.17,>MA5,多頭,2414.2,tracking
2026-08-31,2489.TW,瑞軒,42.2,廣義上升三法,買,78,A強勢追蹤,11.89,>MA5,多頭,89639.7,tracking
2026-08-31,2515.TW,中工,12.05,廣義上升三法、下降趨勢線突破,買,62,C觀察,0.09,>MA5,多頭,5900.6,tracking
2026-08-31,2606.TW,裕民,76.1,3K反轉、廣義上升三法,買,85,A強勢追蹤,4.93,>MA5,多頭,11419.8,tracking
2026-08-31,2607.TW,榮運,52.7,3K反轉、廣義上升三法,買,86,A強勢追蹤,2.42,>MA5,多頭,1076.7,tracking
2026-08-31,2609.TW,陽明,59.5,3K反轉,買,60,C觀察,2.0,>MA5,糾結,218684.9,tracking
2026-08-31,2723.TW,美食-KY,82.0,廣義上升三法、周1K,買,83,A強勢追蹤,7.13,>MA5,多頭,1267.0,tracking
2026-08-31,2801.TW,彰銀,25.15,廣義上升三法,買,67,B可追蹤,0.87,>MA5,多頭,28158.9,tracking
2026-08-31,2812.TW,台中銀,19.05,廣義上升三法、KD高腳、下降趨勢線突破,買,72,B可追蹤,-1.52,>MA5,糾結,13638.8,tracking
2026-08-31,2834.TW,臺企銀,16.95,廣義上升三法、布林縮窄突破,買,56,C觀察,-0.58,>MA5,糾結,705846.6,tracking
2026-08-31,2851.TW,中再保,46.2,廣義上升三法、下降趨勢線突破,買,82,A強勢追蹤,7.46,>MA5,多頭,4597.6,tracking
2026-08-31,2855.TW,統一證,49.55,廣義上升三法,買,74,B可追蹤,3.83,>MA5,多頭,3532.9,tracking
2026-08-31,2880.TW,華南金,41.35,廣義上升三法,買,57,C觀察,0.43,>MA5,糾結,48538.9,tracking
2026-08-31,2881.TW,富邦金,144.0,廣義上升三法,買,69,B可追蹤,4.05,>MA5,多頭,33240.2,tracking
2026-08-31,2882.TW,國泰金,110.5,廣義上升三法、布林縮窄突破、下降趨勢線突破、周1K,買,100,A強勢追蹤,4.38,>MA5,多頭,59901.5,tracking
2026-08-31,2883.TW,凱基金,33.85,3K反轉、廣義上升三法、布林縮窄突破、周1K,買,100,A強勢追蹤,4.08,>MA5,多頭,101561.3,tracking
2026-08-31,2884.TW,玉山金,39.75,3K反轉、廣義上升三法、布林縮窄突破、Buy01、周1K,買,100,A強勢追蹤,1.52,>MA5,多頭,74589.2,tracking
2026-08-31,2885.TW,元大金,65.4,廣義上升三法,買,57,C觀察,0.28,>MA5,糾結,55804.4,tracking
2026-08-31,2887.TW,台新新光金,38.55,3K反轉、廣義上升三法、布林縮窄突破、Buy01,買,100,A強勢追蹤,2.93,>MA5,多頭,177819.8,tracking
2026-08-31,2889.TW,國票金,15.95,廣義上升三法、Buy01,買,62,C觀察,0.9,>MA5,多頭,29033.5,tracking
2026-08-31,2890.TW,永豐金,41.1,廣義上升三法、布林縮窄突破、Buy01、下降趨勢線突破、周1K,買,100,A強勢追蹤,1.67,>MA5,多頭,62877.1,tracking
2026-08-31,2892.TW,第一金,35.3,廣義上升三法,買,57,C觀察,0.73,>MA5,糾結,87846.9,tracking
2026-08-31,3006.TW,晶豪科,292.5,廣義上升三法、漲幅達標、下降趨勢線突破、周1K,買,99,A強勢追蹤,9.8,>MA5,多頭,23155.1,tracking
2026-08-31,3008.TW,大立光,7650.0,廣義上升三法、漲幅達標、三白兵、周1K,買,100,A強勢追蹤,23.33,>MA5,多頭,3643.5,tracking
2026-08-31,3017.TW,奇鋐,3425.0,廣義上升三法、周1K,買,88,A強勢追蹤,10.58,>MA5,多頭,4452.7,tracking
2026-08-31,3019.TW,亞光,143.0,3K反轉、布林縮窄突破、下降趨勢線突破,買,100,A強勢追蹤,3.06,>MA5,多頭,5863.5,tracking
2026-08-31,3024.TW,憶聲,14.95,3K反轉、廣義上升三法、下降趨勢線突破,買,98,A強勢追蹤,4.71,>MA5,多頭,2384.1,tracking
2026-08-31,3044.TW,健鼎,496.5,廣義上升三法,買,78,A強勢追蹤,8.3,>MA5,多頭,4749.8,tracking
2026-08-31,3045.TW,台灣大,116.0,3K反轉、廣義上升三法、下降趨勢線突破,買,90,A強勢追蹤,0.89,>MA5,多頭,9270.4,tracking
2026-08-31,3090.TW,日電貿,175.0,廣義上升三法,買,73,B可追蹤,6.62,>MA5,多頭,9596.9,tracking
2026-08-31,3094.TW,聯傑,40.5,廣義上升三法,買,65,B可追蹤,4.22,>MA5,多頭,4244.4,tracking
2026-08-31,3135.TW,凌航,182.5,廣義上升三法,買,61,C觀察,3.31,>MA5,多頭,1484.4,tracking
2026-08-31,3167.TW,大量,794.0,廣義上升三法,買,78,A強勢追蹤,12.67,>MA5,多頭,4290.9,tracking
2026-08-31,3380.TW,明泰,28.5,廣義上升三法、下降趨勢線突破,買,57,C觀察,0.65,>MA5,糾結,6674.5,tracking
2026-08-31,3406.TW,玉晶光,1005.0,廣義上升三法、雙漲停、漲停、漲幅達標、三白兵、周1K,買,100,A強勢追蹤,27.76,>MA5,多頭,11071.5,tracking
2026-08-31,3443.TW,創意,6100.0,廣義上升三法、KD高腳、周1K,買,100,A強勢追蹤,11.3,>MA5,多頭,2035.8,tracking
2026-08-31,3450.TW,聯鈞,646.0,廣義上升三法,買,78,A強勢追蹤,16.02,>MA5,多頭,19361.3,tracking
2026-08-31,3481.TW,群創,49.85,廣義上升三法,買,60,C觀察,4.04,>MA5,糾結,263571.9,tracking
2026-08-31,3504.TW,揚明光,90.3,廣義上升三法,買,73,B可追蹤,7.06,>MA5,多頭,6735.3,tracking
2026-08-31,3543.TW,州巧,53.3,雙跳空、三白兵,買,70,B可追蹤,16.41,>MA5,多頭,10427.6,tracking
2026-08-31,3576.TW,聯合再生,18.2,3K反轉、廣義上升三法,買,80,A強勢追蹤,3.29,>MA5,糾結,37788.5,tracking
2026-08-31,3605.TW,宏致,139.0,三白兵、周1K,買,73,B可追蹤,15.72,>MA5,多頭,36402.6,tracking
2026-08-31,3653.TW,健策,5990.0,廣義上升三法、周1K,買,84,A強勢追蹤,13.55,>MA5,多頭,1728.8,tracking
2026-08-31,3661.TW,世芯-KY,4075.0,廣義上升三法,買,59,C觀察,6.79,>MA5,糾結,1982.9,tracking
2026-08-31,3673.TW,TPK-KY,68.2,廣義上升三法,買,77,A強勢追蹤,5.11,>MA5,多頭,5533.0,tracking
2026-08-31,4739.TW,康普,87.4,廣義上升三法,買,55,C觀察,2.92,>MA5,糾結,1077.1,tracking
2026-08-31,4949.TW,有成精密,76.7,廣義上升三法,買,74,B可追蹤,6.95,>MA5,多頭,1307.6,tracking
2026-08-31,4956.TW,光鋐,36.3,巧妙點,買,60,C觀察,5.62,MA5~10,多頭,2622.2,tracking
2026-08-31,4958.TW,臻鼎-KY,500.0,廣義上升三法,買,68,B可追蹤,6.95,>MA5,糾結,48990.5,tracking
2026-08-31,4977.TW,眾達-KY,175.0,廣義上升三法,買,74,B可追蹤,12.28,>MA5,多頭,2999.4,tracking
2026-08-31,5469.TW,瀚宇博,74.0,廣義上升三法,買,55,C觀察,3.04,>MA5,糾結,1064.2,tracking
2026-08-31,5608.TW,四維航,16.95,3K反轉、巧妙點,買,62,C觀察,4.43,MA10~20,糾結,7747.7,tracking
2026-08-31,5871.TW,中租-KY,117.0,廣義上升三法、KD高腳,買,85,A強勢追蹤,1.01,>MA5,多頭,14479.3,tracking
2026-08-31,6141.TW,柏承,58.9,廣義上升三法、三白兵,買,83,A強勢追蹤,20.1,>MA5,多頭,5235.8,tracking
2026-08-31,6153.TW,嘉聯益,17.75,廣義上升三法,買,77,A強勢追蹤,5.35,>MA5,多頭,5778.0,tracking
2026-08-31,6165.TW,浪凡,50.8,3K反轉、廣義上升三法、周1K,買,93,A強勢追蹤,2.62,>MA5,糾結,1441.2,tracking
2026-08-31,6168.TW,宏齊,28.45,廣義上升三法,買,56,C觀察,4.93,MA5~10,多頭,2176.2,tracking
2026-08-31,6205.TW,詮欣,71.1,3K反轉、廣義上升三法、漲幅達標、下降趨勢線突破,買,100,A強勢追蹤,8.48,>MA5,多頭,1767.5,tracking
2026-08-31,6209.TW,今國光,79.5,3K反轉、廣義上升三法、下降趨勢線突破,買,96,A強勢追蹤,6.39,>MA5,糾結,20725.2,tracking
2026-08-31,6214.TW,精誠,183.5,廣義上升三法,買,78,A強勢追蹤,5.1,>MA5,多頭,1816.2,tracking
2026-08-31,6224.TW,聚鼎,78.4,廣義上升三法,買,69,B可追蹤,8.43,>MA5,多頭,1418.1,tracking
2026-08-31,6226.TW,光鼎,31.6,雙跳空、三白兵,買,70,B可追蹤,16.32,>MA5,多頭,64640.4,tracking
2026-08-31,6271.TW,同欣電,212.0,廣義上升三法,買,77,A強勢追蹤,6.99,>MA5,多頭,5125.5,tracking
2026-08-31,6278.TW,台表科,199.5,廣義上升三法、巧妙點,買,84,A強勢追蹤,9.02,>MA5,多頭,4078.5,tracking
2026-08-31,6426.TW,統新,261.0,廣義上升三法、巧妙點,買,75,A強勢追蹤,13.24,MA5~10,多頭,1327.3,tracking
2026-08-31,6442.TW,光聖,1630.0,廣義上升三法,買,73,B可追蹤,7.89,>MA5,多頭,3474.4,tracking
2026-08-31,6451.TW,訊芯-KY,456.0,廣義上升三法,買,63,C觀察,7.51,>MA5,糾結,3762.9,tracking
2026-08-31,6491.TW,晶碩,399.5,3K反轉、廣義上升三法、布林縮窄突破、下降趨勢線突破、周1K,買,100,A強勢追蹤,4.27,>MA5,多頭,1312.7,tracking
2026-08-31,6505.TW,台塑化,73.5,廣義上升三法、Buy01、KD高腳,買,90,A強勢追蹤,2.72,>MA5,糾結,17096.1,tracking
2026-08-31,6531.TW,愛普*,927.0,廣義上升三法,買,74,B可追蹤,7.34,>MA5,多頭,2364.7,tracking
2026-08-31,6668.TW,中揚光,44.0,雙跳空,買,65,B可追蹤,9.83,>MA5,多頭,3771.9,tracking
2026-08-31,6770.TW,力積電,73.0,廣義上升三法,買,78,A強勢追蹤,7.01,>MA5,多頭,206997.1,tracking
2026-08-31,6782.TW,視陽,254.5,廣義上升三法、周1K,買,83,A強勢追蹤,10.81,>MA5,多頭,1616.7,tracking
2026-08-31,6789.TW,采鈺,467.5,廣義上升三法,買,60,C觀察,4.38,>MA5,糾結,1463.1,tracking
2026-08-31,6805.TW,富世達,2305.0,雙跳空、三白兵,買,66,B可追蹤,17.5,>MA5,多頭,2863.7,tracking
2026-08-31,6830.TW,汎銓,520.0,巧妙點,買,65,B可追蹤,9.92,>MA5,多頭,1630.2,tracking
2026-08-31,6933.TW,AMAX-KY,286.0,廣義上升三法、雙跳空、雙漲停、漲停、漲幅達標、單跳空、三白兵,買,100,A強勢追蹤,23.79,>MA5,多頭,2054.9,tracking
2026-08-31,6962.TW,奕力-KY,31.55,廣義上升三法,買,57,C觀察,0.5,>MA5,糾結,6404.6,tracking
2026-08-31,7711.TW,永擎,535.0,廣義上升三法、KD高腳、漲停、漲幅達標、周1K,買,100,A強勢追蹤,15.02,>MA5,多頭,1892.6,tracking
2026-08-31,7788.TW,松川精密,316.0,三白兵,買,63,C觀察,16.28,>MA5,多頭,5536.1,tracking
2026-08-31,8046.TW,南電,1230.0,廣義上升三法,買,65,B可追蹤,7.51,>MA5,多頭,20581.8,tracking
2026-08-31,8103.TW,瀚荃,119.0,廣義上升三法、漲停、漲幅達標、下降趨勢線突破、周1K,買,100,A強勢追蹤,14.93,>MA5,多頭,3551.8,tracking
2026-08-31,9941.TW,裕融,86.9,廣義上升三法、Buy01,買,58,C觀察,1.44,>MA5,多頭,2260.2,tracking
2026-08-31,9105.TW,泰金寶-DR,8.71,廣義上升三法、KD高腳,買,85,A強勢追蹤,1.8,>MA5,多頭,24469.5,tracking
2026-08-31,1815.TWO,富喬,126.5,廣義上升三法,買,73,B可追蹤,15.46,>MA5,多頭,80559.9,tracking
2026-08-31,3081.TWO,聯亞,3530.0,廣義上升三法、周1K,買,83,A強勢追蹤,21.22,>MA5,多頭,4214.1,tracking
2026-08-31,3105.TWO,穩懋,447.5,廣義上升三法,買,78,A強勢追蹤,13.7,>MA5,多頭,51655.1,tracking
2026-08-31,3141.TWO,晶宏,82.3,3K反轉、漲幅達標、周1K,買,84,A強勢追蹤,6.28,>MA5,糾結,3497.0,tracking
2026-08-31,3219.TWO,倚強科,91.0,廣義上升三法、周1K,買,84,A強勢追蹤,12.38,>MA5,多頭,2005.1,tracking
2026-08-31,3234.TWO,光環,185.0,廣義上升三法、KD高腳,買,96,A強勢追蹤,14.83,>MA5,多頭,3354.9,tracking
2026-08-31,3324.TWO,雙鴻,1250.0,廣義上升三法、漲停、漲幅達標、周1K,買,100,A強勢追蹤,10.76,>MA5,多頭,9663.0,tracking
2026-08-31,3339.TWO,泰谷,46.75,廣義上升三法、漲幅達標,買,71,B可追蹤,11.38,>MA5,多頭,9219.3,tracking
2026-08-31,3362.TWO,先進光,202.0,廣義上升三法,買,66,B可追蹤,3.82,>MA5,多頭,1868.7,tracking
2026-08-31,3363.TWO,上詮,747.0,廣義上升三法、下降趨勢線突破,買,73,B可追蹤,14.75,>MA5,多頭,6879.5,tracking
2026-08-31,3374.TWO,精材,422.5,廣義上升三法、島狀反轉、漲幅達標、單跳空、三白兵、周1K,買,100,A強勢追蹤,16.05,>MA5,多頭,42259.0,tracking
2026-08-31,3441.TWO,聯一光,136.0,廣義上升三法、周1K,買,80,A強勢追蹤,13.29,>MA5,多頭,4617.9,tracking
2026-08-31,3455.TWO,由田,260.5,廣義上升三法、KD高腳、下降趨勢線突破,買,100,A強勢追蹤,12.36,>MA5,多頭,4214.5,tracking
2026-08-31,3498.TWO,陽程,208.0,廣義上升三法、漲停、漲幅達標,買,94,A強勢追蹤,18.93,>MA5,多頭,1496.4,tracking
2026-08-31,3540.TWO,曜越,25.5,廣義上升三法、KD高腳、漲停、漲幅達標、下降趨勢線突破,買,100,A強勢追蹤,5.5,>MA5,多頭,1934.4,tracking
2026-08-31,3685.TWO,元創精密,38.05,3K反轉、廣義上升三法,買,65,B可追蹤,1.93,>MA5,糾結,1292.6,tracking
2026-08-31,3693.TWO,營邦,604.0,廣義上升三法、周1K,買,84,A強勢追蹤,7.82,>MA5,多頭,1657.6,tracking
2026-08-31,4542.TWO,科嶠,293.0,廣義上升三法,買,64,C觀察,6.9,>MA5,糾結,1702.0,tracking
2026-08-31,4707.TWO,磐亞,33.4,廣義上升三法、Buy01,買,65,B可追蹤,4.77,MA5~10,多頭,3619.6,tracking
2026-08-31,4716.TWO,大立,19.3,廣義上升三法、Buy01,買,73,B可追蹤,5.89,>MA5,多頭,8304.3,tracking
2026-08-31,4908.TWO,前鼎,209.0,廣義上升三法、漲停、漲幅達標、三白兵,買,100,A強勢追蹤,17.8,>MA5,多頭,9146.6,tracking
2026-08-31,4939.TWO,亞電,89.2,廣義上升三法、三白兵,買,78,A強勢追蹤,17.99,>MA5,多頭,30777.0,tracking
2026-08-31,4979.TWO,華星光,609.0,廣義上升三法、巧妙點,買,80,A強勢追蹤,11.28,>MA5,多頭,2112.6,tracking
2026-08-31,4991.TWO,環宇-KY,539.0,廣義上升三法,買,78,A強勢追蹤,12.83,>MA5,多頭,6103.8,tracking
2026-08-31,5291.TWO,邑昇,69.5,廣義上升三法,買,74,B可追蹤,13.62,>MA5,多頭,2648.2,tracking
2026-08-31,5321.TWO,美而快,86.7,廣義上升三法,買,74,B可追蹤,11.58,>MA5,多頭,1632.8,tracking
2026-08-31,5351.TWO,鈺創,118.0,廣義上升三法,買,68,B可追蹤,9.72,>MA5,糾結,12436.7,tracking
2026-08-31,5426.TWO,振發,30.6,3K反轉、廣義上升三法、Buy01、周1K,買,100,A強勢追蹤,6.81,>MA5,多頭,3348.6,tracking
2026-08-31,5439.TWO,高技,267.5,廣義上升三法,買,78,A強勢追蹤,7.09,>MA5,多頭,7352.2,tracking
2026-08-31,5443.TWO,均豪,113.0,廣義上升三法,買,73,B可追蹤,7.12,>MA5,多頭,3706.4,tracking
2026-08-31,5475.TWO,德宏,204.5,廣義上升三法,買,70,B可追蹤,17.69,>MA5,多頭,9199.0,tracking
2026-08-31,6016.TWO,康和證,21.2,廣義上升三法、雙跳空,買,76,A強勢追蹤,3.02,>MA5,多頭,3738.3,tracking
2026-08-31,6173.TWO,信昌電,246.0,廣義上升三法,買,70,B可追蹤,13.82,>MA5,多頭,28593.7,tracking
2026-08-31,6179.TWO,亞通,30.5,廣義上升三法,買,77,A強勢追蹤,7.22,>MA5,多頭,11098.9,tracking
2026-08-31,6187.TWO,萬潤,1345.0,廣義上升三法、巧妙點,買,72,B可追蹤,9.15,>MA5,多頭,2809.9,tracking
2026-08-31,6190.TWO,萬泰科,70.6,廣義上升三法,買,55,C觀察,3.56,>MA5,糾結,1718.4,tracking
2026-08-31,6217.TWO,中探針,172.5,廣義上升三法,買,65,B可追蹤,11.71,>MA5,多頭,3310.7,tracking
2026-08-31,6290.TWO,良維,253.5,廣義上升三法、下降趨勢線突破,買,78,A強勢追蹤,5.35,>MA5,多頭,5470.3,tracking
2026-08-31,6425.TWO,易發,67.8,廣義上升三法,買,78,A強勢追蹤,8.78,>MA5,多頭,1204.7,tracking
2026-08-31,6499.TWO,益安,77.5,廣義上升三法、單跳空,買,81,A強勢追蹤,10.91,>MA5,多頭,1137.0,tracking
2026-08-31,6530.TWO,創威,88.1,廣義上升三法,買,74,B可追蹤,7.0,>MA5,多頭,1190.1,tracking
2026-08-31,6532.TWO,瑞耘,95.3,KD高腳、下降趨勢線突破,買,72,B可追蹤,7.82,>MA5,多頭,1493.8,tracking
2026-08-31,6588.TWO,東典光電,110.5,巧妙點,買,60,C觀察,6.82,MA5~10,多頭,2215.3,tracking
2026-08-31,6829.TWO,千附精密,245.0,廣義上升三法,買,74,B可追蹤,10.52,>MA5,多頭,1399.7,tracking
2026-08-31,6913.TWO,鴻呈,166.0,廣義上升三法、周1K,買,84,A強勢追蹤,10.4,>MA5,多頭,2416.7,tracking
2026-08-31,8111.TWO,立碁,68.6,廣義上升三法、漲停、漲幅達標、下降趨勢線突破、周1K,買,100,A強勢追蹤,4.01,>MA5,多頭,13495.9,tracking
2026-08-31,8299.TWO,群聯,2165.0,廣義上升三法,買,65,B可追蹤,4.66,>MA5,多頭,17102.2,tracking
2026-08-31,8358.TWO,金居,540.0,廣義上升三法,買,73,B可追蹤,17.06,>MA5,多頭,49787.8,tracking
2026-08-31,8431.TWO,匯鑽科,53.60,廣義上升三法,買,68,B可追蹤,6.62,>MA5,糾結,1224.3,tracking
