scan_date,代碼,股票名稱,entry_price,訊號類型,訊號方向,訊號分數,追蹤等級,RS加權報酬%,MA位置,MA排列,成交量(張),status
2026-08-19,1216.TW,統一,77.5,廣義上升三法,買,67,B可追蹤,0.56,>MA5,多頭,16961.1,tracking
2026-08-19,1229.TW,聯華,41.45,KD高腳,買,66,B可追蹤,0.61,>MA5,多頭,2282.4,tracking
2026-08-19,1316.TW,上曜,10.6,KD高腳、周1K,買,76,A強勢追蹤,1.16,>MA5,多頭,1385.0,tracking
2026-08-19,1319.TW,東陽,81.7,廣義上升三法、上升趨勢線跌破,買,60,C觀察,2.93,MA5~10,多頭,2428.2,tracking
2026-08-19,1402.TW,遠東新,28.0,Buy01、周1K,買,57,C觀察,0.92,>MA5,多頭,13225.3,tracking
2026-08-19,1504.TW,東元,71.8,廣義上升三法,買,74,B可追蹤,2.58,>MA5,多頭,11108.7,tracking
2026-08-19,1709.TW,和益,32.55,廣義上升三法、巧妙點、周1K,買,100,A強勢追蹤,6.91,>MA5,多頭,6434.7,tracking
2026-08-19,1727.TW,中華化,92.7,廣義上升三法、雙跳空,買,85,A強勢追蹤,7.11,>MA5,多頭,18341.5,tracking
2026-08-19,1802.TW,台玻,57.1,廣義上升三法,買,58,C觀察,1.34,MA5~10,多頭,26354.3,tracking
2026-08-19,1904.TW,正隆,24.75,廣義上升三法,買,65,B可追蹤,2.85,>MA5,多頭,2990.0,tracking
2026-08-19,1909.TW,榮成,11.2,廣義上升三法、周1K,買,79,A強勢追蹤,4.26,>MA5,多頭,6522.6,tracking
2026-08-19,2027.TW,大成鋼,50.0,周1K,買,64,C觀察,4.1,>MA5,多頭,18008.8,tracking
2026-08-19,2030.TW,彰源,21.5,KD高腳、周1K,買,87,A強勢追蹤,4.69,>MA5,多頭,3126.3,tracking
2026-08-19,2033.TW,佳大,22.5,廣義上升三法、巧妙點,買,85,A強勢追蹤,9.35,>MA5,多頭,1391.6,tracking
2026-08-19,2201.TW,裕隆,28.8,3K反轉、廣義上升三法,買,79,A強勢追蹤,0.84,>MA5,多頭,2151.0,tracking
2026-08-19,2241.TW,艾姆勒,34.55,廣義上升三法、KD高腳、漲幅達標,買,72,B可追蹤,0.95,>MA5,糾結,1352.0,tracking
2026-08-19,2351.TW,順德,185.0,廣義上升三法、KD高腳,買,83,A強勢追蹤,4.81,>MA5,多頭,7874.3,tracking
2026-08-19,2357.TW,華碩,925.0,廣義上升三法,買,69,B可追蹤,5.89,MA5~10,多頭,2978.0,tracking
2026-08-19,2368.TW,金像電,1040.0,廣義上升三法,買,65,B可追蹤,4.18,>MA5,多頭,10271.0,tracking
2026-08-19,2382.TW,廣達,331.0,廣義上升三法,買,63,C觀察,0.55,>MA5,多頭,16508.7,tracking
2026-08-19,2385.TW,群光,106.0,廣義上升三法,買,58,C觀察,0.13,MA5~10,多頭,2194.8,tracking
2026-08-19,2392.TW,正崴,41.05,廣義上升三法,買,65,B可追蹤,3.46,MA5~10,多頭,3779.5,tracking
2026-08-19,2395.TW,研華,694.0,廣義上升三法、KD高腳、周1K,買,100,A強勢追蹤,3.62,>MA5,多頭,4730.4,tracking
2026-08-19,2417.TW,圓剛,45.65,3K反轉,買,62,C觀察,2.6,>MA5,多頭,2726.2,tracking
2026-08-19,2428.TW,興勤,256.5,廣義上升三法,買,59,C觀察,0.72,>MA5,多頭,1966.5,tracking
2026-08-19,2455.TW,全新,396.5,廣義上升三法、上升趨勢線跌破,買,68,B可追蹤,6.34,MA5~10,多頭,15288.4,tracking
2026-08-19,2478.TW,大毅,134.5,廣義上升三法、KD高腳、漲停、漲幅達標、周1K,買,100,A強勢追蹤,0.18,>MA5,多頭,11549.0,tracking
2026-08-19,2520.TW,冠德,36.7,布林縮窄突破、Buy01、下降趨勢線突破、周1K,買,90,A強勢追蹤,1.41,>MA5,多頭,2559.8,tracking
2026-08-19,2537.TW,聯上發,11.55,3K反轉、布林縮窄突破、Buy01、周1K,買,100,A強勢追蹤,1.73,>MA5,多頭,2688.0,tracking
2026-08-19,2542.TW,興富發,48.15,廣義上升三法、周1K,買,79,A強勢追蹤,3.01,>MA5,多頭,13181.6,tracking
2026-08-19,2601.TW,益航,6.92,廣義上升三法、周1K,買,80,A強勢追蹤,3.23,>MA5,多頭,12700.7,tracking
2026-08-19,2603.TW,長榮,240.5,廣義上升三法、周1K,買,92,A強勢追蹤,5.69,>MA5,多頭,20540.9,tracking
2026-08-19,2605.TW,新興,36.75,布林縮窄突破、周1K,買,87,A強勢追蹤,5.86,>MA5,多頭,70811.1,tracking
2026-08-19,2606.TW,裕民,69.5,周1K,買,64,C觀察,2.32,>MA5,多頭,5166.4,tracking
2026-08-19,2609.TW,陽明,59.0,廣義上升三法、布林縮窄突破、周1K,買,100,A強勢追蹤,5.78,>MA5,多頭,114575.3,tracking
