scan_date,代碼,股票名稱,entry_price,訊號類型,訊號方向,訊號分數,追蹤等級,RS加權報酬%,MA位置,MA排列,成交量(張),status
2026-08-24,3135.TW,凌航,177.0,島狀反轉、單跳空,買,61,C觀察,3.33,>MA5,糾結,4825.4,tracking
2026-08-24,3532.TW,台勝科,376.5,3K反轉、廣義上升三法、漲停、漲幅達標,買,100,A強勢追蹤,2.12,>MA5,多頭,7224.7,tracking
2026-08-24,3706.TW,神達,92.1,3K反轉、Buy01、下降趨勢線突破,買,70,B可追蹤,0.21,>MA5,糾結,9353.5,tracking
2026-08-24,4927.TW,泰鼎-KY,34.7,KD高腳,買,56,C觀察,1.31,>MA5,糾結,3512.7,tracking
2026-08-24,4956.TW,光鋐,36.75,雙漲停、漲停、漲幅達標、單跳空,買,100,A強勢追蹤,9.02,>MA5,多頭,3246.5,tracking
2026-08-24,6141.TW,柏承,46.05,廣義上升三法,買,70,B可追蹤,10.26,>MA5,多頭,4850.1,tracking
2026-08-24,6168.TW,宏齊,27.15,3K反轉、漲幅達標,買,80,A強勢追蹤,5.04,>MA5,多頭,7628.6,tracking
2026-08-24,6176.TW,瑞儀,101.5,漲停、漲幅達標、單跳空、下降趨勢線突破,買,86,A強勢追蹤,7.18,>MA5,糾結,4605.5,tracking
2026-08-24,6214.TW,精誠,179.5,巧妙點,買,69,B可追蹤,5.08,>MA5,多頭,1770.4,tracking
2026-08-24,6226.TW,光鼎,23.3,廣義上升三法、漲停、漲幅達標、下降趨勢線突破、周1K,買,100,A強勢追蹤,9.46,>MA5,糾結,19052.6,tracking
2026-08-24,6770.TW,力積電,70.8,3K反轉,買,61,C觀察,2.42,>MA5,糾結,161492.9,tracking
2026-08-24,7711.TW,永擎,497.5,漲幅達標、下降趨勢線突破、周1K,買,82,A強勢追蹤,12.39,>MA5,多頭,1965.3,tracking
2026-08-24,8103.TW,瀚荃,97.2,廣義上升三法,買,78,A強勢追蹤,9.09,>MA5,多頭,6456.8,tracking
2026-08-24,8422.TW,可寧衛*,27.2,廣義上升三法、KD高腳,買,85,A強勢追蹤,1.73,>MA5,多頭,5441.1,tracking
2026-08-24,2221.TWO,大甲,63.3,漲停、漲幅達標、單跳空、周1K,買,100,A強勢追蹤,9.43,>MA5,多頭,1186.0,tracking
2026-08-24,3234.TWO,光環,166.0,漲停、漲幅達標、周1K,買,85,A強勢追蹤,12.1,>MA5,多頭,7638.2,tracking
2026-08-24,3260.TWO,威剛,438.5,下降趨勢線突破,買,55,C觀察,3.79,>MA5,多頭,32306.8,tracking
2026-08-24,3324.TWO,雙鴻,1015.0,3K反轉、Buy01,買,57,C觀察,2.0,>MA5,糾結,2605.1,tracking
2026-08-24,3441.TWO,聯一光,112.5,雙跳空、單跳空、三白兵,買,81,A強勢追蹤,16.82,>MA5,多頭,28025.2,tracking
2026-08-24,3444.TWO,利機,87.7,3K反轉、漲停、漲幅達標,買,95,A強勢追蹤,6.73,>MA5,多頭,1058.0,tracking
2026-08-24,3490.TWO,單井,49.7,三白兵,買,63,C觀察,16.42,>MA5,多頭,5372.8,tracking
2026-08-24,3540.TWO,曜越,24.95,雙跳空,買,74,B可追蹤,7.85,>MA5,多頭,3111.3,tracking
2026-08-24,4303.TWO,信立,53.2,單跳空,買,70,B可追蹤,6.1,>MA5,多頭,2955.8,tracking
2026-08-24,4416.TWO,三圓,15.1,廣義上升三法、雙漲停、漲停、漲幅達標、單跳空,買,100,A強勢追蹤,15.41,>MA5,多頭,1437.3,tracking
2026-08-24,4707.TWO,磐亞,35.8,KD高腳、漲幅達標、單跳空,買,93,A強勢追蹤,5.73,>MA5,多頭,13240.6,tracking
2026-08-24,5314.TWO,世紀*,28.6,雙跳空、雙漲停、漲停、漲幅達標、單跳空、三白兵,買,87,A強勢追蹤,12.03,>MA5,空頭,1344.8,tracking
2026-08-24,6290.TWO,良維,229.0,KD高腳、漲幅達標、下降趨勢線突破,買,61,C觀察,0.94,>MA5,糾結,8651.9,tracking
2026-08-24,6617.TWO,共信-KY,111.0,雙跳空、KD高腳,買,84,A強勢追蹤,9.16,>MA5,多頭,1372.2,tracking
2026-08-24,6712.TWO,長聖,162.00,3K反轉、布林縮窄突破、雙跳空、單跳空、周1K,買,100,A強勢追蹤,3.78,>MA5,多頭,1127.9,tracking
