scan_date,代碼,股票名稱,entry_price,訊號類型,訊號方向,訊號分數,追蹤等級,RS加權報酬%,MA位置,MA排列,成交量(張),status
2026-08-27,6133.TW,金橋,23.2,廣義上升三法、KD高腳,買,96,A強勢追蹤,5.23,>MA5,多頭,1230.6,tracking
2026-08-27,6141.TW,柏承,50.4,廣義上升三法、漲停、漲幅達標、下降趨勢線突破、周1K,買,100,A強勢追蹤,13.34,>MA5,多頭,7151.9,tracking
2026-08-27,6153.TW,嘉聯益,17.25,廣義上升三法,買,82,A強勢追蹤,6.06,>MA5,多頭,3967.5,tracking
2026-08-27,6164.TW,華興,12.55,廣義上升三法、布林縮窄突破,買,84,A強勢追蹤,4.01,>MA5,多頭,1024.2,tracking
2026-08-27,6168.TW,宏齊,29.65,廣義上升三法、周1K,買,88,A強勢追蹤,12.64,>MA5,多頭,10370.0,tracking
2026-08-27,6214.TW,精誠,181.0,巧妙點,買,69,B可追蹤,5.49,>MA5,多頭,1731.6,tracking
2026-08-27,6226.TW,光鼎,28.15,廣義上升三法、雙漲停、漲停、漲幅達標、單跳空、三白兵、周1K,買,100,A強勢追蹤,11.82,>MA5,多頭,7681.5,tracking
2026-08-27,6239.TW,力成,286.0,廣義上升三法、KD高腳、下降趨勢線突破,買,93,A強勢追蹤,6.2,>MA5,糾結,15810.6,tracking
2026-08-27,6257.TW,矽格,204.0,KD高腳、下降趨勢線突破,買,58,C觀察,2.97,>MA5,糾結,4184.2,tracking
2026-08-27,6269.TW,台郡,66.3,3K反轉、KD高腳、漲幅達標、單跳空、下降趨勢線突破,買,100,A強勢追蹤,7.91,>MA5,糾結,4899.9,tracking
2026-08-27,6271.TW,同欣電,210.0,廣義上升三法,買,77,A強勢追蹤,9.06,>MA5,多頭,6026.0,tracking
2026-08-27,6278.TW,台表科,199.5,3K反轉、廣義上升三法、KD高腳、漲停、漲幅達標、下降趨勢線突破,買,100,A強勢追蹤,11.11,>MA5,多頭,15168.9,tracking
2026-08-27,6415.TW,矽力*-KY,470.5,廣義上升三法,買,73,B可追蹤,5.88,>MA5,多頭,5458.0,tracking
2026-08-27,6443.TW,元晶,26.7,KD高腳,買,63,C觀察,4.51,>MA5,糾結,4586.1,tracking
2026-08-27,6446.TW,藥華藥,1560.0,周1K,買,68,B可追蹤,11.99,>MA5,多頭,3933.8,tracking
2026-08-27,6449.TW,鈺邦,233.0,KD高腳、漲停、漲幅達標、下降趨勢線突破,買,78,A強勢追蹤,5.49,>MA5,空頭,2162.7,tracking
2026-08-27,6456.TW,GIS-KY,71.8,廣義上升三法、下降趨勢線突破,買,78,A強勢追蹤,7.4,>MA5,多頭,6278.3,tracking
2026-08-27,6533.TW,晶心科,269.0,廣義上升三法、周1K,買,83,A強勢追蹤,8.18,>MA5,多頭,3206.8,tracking
2026-08-27,6668.TW,中揚光,42.95,廣義上升三法、布林縮窄突破、雙漲停、漲停、漲幅達標、單跳空、周1K,買,100,A強勢追蹤,9.08,>MA5,多頭,2592.5,tracking
2026-08-27,6669.TW,緯穎,6785.0,周1K,買,64,C觀察,7.3,>MA5,多頭,1898.5,tracking
2026-08-27,6672.TW,騰輝電子-KY,281.5,巧妙點,買,64,C觀察,9.35,>MA5,糾結,3512.0,tracking
2026-08-27,6706.TW,惠特,123.0,KD高腳,買,62,C觀察,7.27,>MA5,糾結,2837.2,tracking
2026-08-27,6770.TW,力積電,70.2,巧妙點、下降趨勢線突破,買,59,C觀察,8.77,>MA5,糾結,109500.6,tracking
2026-08-27,6781.TW,AES-KY,1140.0,3K反轉、廣義上升三法、KD高腳、漲停、漲幅達標,買,100,A強勢追蹤,8.06,>MA5,空頭,1134.8,tracking
2026-08-27,6805.TW,富世達,2025.0,KD高腳、漲停、漲幅達標、下降趨勢線突破、周1K,買,100,A強勢追蹤,12.85,>MA5,糾結,3229.5,tracking
2026-08-27,6830.TW,汎銓,526.0,廣義上升三法、漲幅達標、單跳空、三白兵、下降趨勢線突破,買,100,A強勢追蹤,15.7,>MA5,多頭,4626.3,tracking
2026-08-27,6962.TW,奕力-KY,31.7,島狀反轉、KD高腳、單跳空、下降趨勢線突破,買,85,A強勢追蹤,1.89,>MA5,糾結,2316.4,tracking
2026-08-27,8033.TW,雷虎,199.0,廣義上升三法、KD高腳,買,86,A強勢追蹤,7.54,>MA5,糾結,28040.9,tracking
2026-08-27,8039.TW,台虹,352.5,廣義上升三法、雙跳空、雙漲停、漲停、漲幅達標、單跳空、三白兵、周1K,買,100,A強勢追蹤,22.95,>MA5,多頭,22501.4,tracking
2026-08-27,8046.TW,南電,1295.0,KD高腳、漲停、漲幅達標,買,98,A強勢追蹤,11.41,>MA5,糾結,7865.4,tracking
2026-08-27,8103.TW,瀚荃,114.0,周1K,買,68,B可追蹤,16.49,>MA5,多頭,10570.3,tracking
2026-08-27,8271.TW,宇瞻,234.0,3K反轉、廣義上升三法,買,76,A強勢追蹤,3.28,>MA5,糾結,3822.5,tracking
2026-08-27,8996.TW,高力,1310.0,KD高腳、漲停、漲幅達標、三白兵、下降趨勢線突破、周1K,買,100,A強勢追蹤,15.65,>MA5,多頭,6204.7,tracking
2026-08-27,9907.TW,統一實,15.45,廣義上升三法,買,62,C觀察,0.52,>MA5,多頭,5142.0,tracking
2026-08-27,9941.TW,裕融,87.1,廣義上升三法、Buy01,買,63,C觀察,1.78,>MA5,多頭,2193.3,tracking
2026-08-27,2221.TWO,大甲,74.6,廣義上升三法、三白兵、周1K,買,100,A強勢追蹤,20.37,>MA5,多頭,1957.5,tracking
2026-08-27,3081.TWO,聯亞,3370.0,單跳空、周1K,買,80,A強勢追蹤,23.78,>MA5,多頭,6593.7,tracking
2026-08-27,3105.TWO,穩懋,405.0,KD高腳、下降趨勢線突破,買,66,B可追蹤,9.86,>MA5,糾結,31905.0,tracking
2026-08-27,3162.TWO,精確,73.4,雙跳空、雙漲停、漲停、漲幅達標、單跳空,買,100,A強勢追蹤,9.15,>MA5,多頭,6185.0,tracking
2026-08-27,3176.TWO,基亞,38.1,上升趨勢線跌破,買,58,C觀察,5.61,>MA5,多頭,2067.3,tracking
2026-08-27,3211.TWO,順達,397.5,KD高腳、漲幅達標、下降趨勢線突破,買,76,A強勢追蹤,10.03,>MA5,糾結,17580.3,tracking
2026-08-27,3219.TWO,倚強科,84.5,廣義上升三法、漲停、漲幅達標、下降趨勢線突破、周1K,買,100,A強勢追蹤,13.87,>MA5,多頭,1370.3,tracking
2026-08-27,3230.TWO,錦明,47.35,廣義上升三法、KD高腳、漲停、漲幅達標、周1K,買,100,A強勢追蹤,9.66,>MA5,多頭,1961.6,tracking
2026-08-27,3234.TWO,光環,180.0,廣義上升三法、周1K,買,83,A強勢追蹤,20.02,>MA5,多頭,3016.4,tracking
2026-08-27,3264.TWO,欣銓,217.5,KD高腳,買,66,B可追蹤,6.83,>MA5,糾結,6713.0,tracking
2026-08-27,3324.TWO,雙鴻,1075.0,周1K,買,68,B可追蹤,6.65,>MA5,多頭,3710.0,tracking
2026-08-27,3362.TWO,先進光,202.0,廣義上升三法、下降趨勢線突破,買,73,B可追蹤,5.43,>MA5,多頭,30982.0,tracking
2026-08-27,3441.TWO,聯一光,137.5,廣義上升三法、雙漲停、漲停、漲幅達標、單跳空、三白兵、周1K,買,100,A強勢追蹤,21.79,>MA5,多頭,32166.2,tracking
2026-08-27,3455.TWO,由田,239.5,巧妙點,買,55,C觀察,9.38,>MA5,糾結,1457.0,tracking
2026-08-27,3490.TWO,單井,54.0,廣義上升三法,買,73,B可追蹤,18.15,>MA5,多頭,6388.6,tracking
2026-08-27,3491.TWO,昇達科,1345.0,廣義上升三法、KD高腳、下降趨勢線突破,買,89,A強勢追蹤,8.1,>MA5,糾結,1380.0,tracking
2026-08-27,3624.TWO,光頡,90.9,KD高腳,買,76,A強勢追蹤,12.01,>MA5,多頭,7426.0,tracking
2026-08-27,3630.TWO,新鉅科,26.9,廣義上升三法、周1K,買,70,B可追蹤,2.37,>MA5,糾結,1451.4,tracking
2026-08-27,3680.TWO,家登,488.0,3K反轉、KD高腳、下降趨勢線突破,買,100,A強勢追蹤,6.19,>MA5,多頭,1352.0,tracking
2026-08-27,3707.TWO,漢磊,63.6,KD高腳、下降趨勢線突破,買,58,C觀察,4.76,>MA5,糾結,3672.0,tracking
2026-08-27,4147.TWO,中裕,68.1,下降趨勢線突破、周1K,買,69,B可追蹤,5.41,>MA5,多頭,1630.2,tracking
2026-08-27,4714.TWO,永捷,11.8,廣義上升三法、布林縮窄突破,買,96,A強勢追蹤,5.84,>MA5,多頭,6640.5,tracking
2026-08-27,4908.TWO,前鼎,178.0,雙漲停、漲停、漲幅達標,買,99,A強勢追蹤,11.47,>MA5,多頭,10245.0,tracking
2026-08-27,4909.TWO,新復興,42.9,漲停、漲幅達標,買,71,B可追蹤,7.52,>MA5,多頭,1024.7,tracking
2026-08-27,4939.TWO,亞電,78.8,廣義上升三法、雙漲停、漲停、漲幅達標、單跳空、三白兵、周1K,買,100,A強勢追蹤,16.26,>MA5,多頭,30887.0,tracking
2026-08-27,4991.TWO,環宇-KY,538.0,雙漲停、島狀反轉、KD高腳、漲停、漲幅達標、單跳空、下降趨勢線突破,買,100,A強勢追蹤,12.31,>MA5,糾結,8171.5,tracking
2026-08-27,5291.TWO,邑昇,66.4,廣義上升三法、漲幅達標、單跳空,買,90,A強勢追蹤,12.78,>MA5,多頭,3892.8,tracking
2026-08-27,5309.TWO,系統電,54.7,廣義上升三法、KD高腳,買,75,A強勢追蹤,5.21,>MA5,空頭,3667.1,tracking
2026-08-27,5314.TWO,世紀*,34.55,雙跳空、雙漲停、KD高腳、漲停、漲幅達標、單跳空、三白兵,買,100,A強勢追蹤,15.75,>MA5,糾結,1455.0,tracking
2026-08-27,5340.TWO,建榮,82.4,廣義上升三法,買,78,A強勢追蹤,9.56,>MA5,多頭,4611.7,tracking
2026-08-27,5439.TWO,高技,262.0,KD高腳,買,76,A強勢追蹤,9.15,>MA5,多頭,4971.2,tracking
2026-08-27,5498.TWO,凱崴,54.6,廣義上升三法、KD高腳、下降趨勢線突破,買,100,A強勢追蹤,8.63,>MA5,多頭,4485.0,tracking
2026-08-27,5864.TWO,致和證,34.0,島狀反轉、單跳空、下降趨勢線突破,買,78,A強勢追蹤,4.21,>MA5,多頭,2125.0,tracking
2026-08-27,6015.TWO,宏遠證,15.95,廣義上升三法、下降趨勢線突破,買,55,C觀察,2.37,>MA5,糾結,1049.0,tracking
2026-08-27,6016.TWO,康和證,20.35,雙跳空、KD高腳、單跳空,買,93,A強勢追蹤,2.49,>MA5,糾結,3641.7,tracking
