scan_date,代碼,股票名稱,entry_price,訊號類型,訊號方向,訊號分數,追蹤等級,RS加權報酬%,MA位置,MA排列,成交量(張),status
2026-09-01,1560.TW,中砂,744.0,3K反轉、布林縮窄突破、漲幅達標、下降趨勢線突破,買,86,A強勢追蹤,4.05,>MA5,糾結,2006.9,tracking
2026-09-01,1563.TW,巧新,66.0,廣義上升三法,買,73,B可追蹤,5.74,>MA5,多頭,3214.6,tracking
2026-09-01,1597.TW,直得,144.5,廣義上升三法,買,56,C觀察,4.55,>MA5,糾結,2403.8,tracking
2026-09-01,1712.TW,興農,39.95,廣義上升三法,買,62,C觀察,0.59,>MA5,多頭,9180.6,tracking
2026-09-01,1714.TW,和桐,16.9,Buy01、KD高腳、下降趨勢線突破,買,70,B可追蹤,3.82,>MA5,糾結,9957.2,tracking
2026-09-01,1717.TW,長興,82.5,廣義上升三法、周1K,買,83,A強勢追蹤,9.35,>MA5,多頭,53441.7,tracking
2026-09-01,1718.TW,中纖,10.9,廣義上升三法,買,65,B可追蹤,2.88,>MA5,多頭,13572.5,tracking
2026-09-01,1721.TW,三晃,20.85,廣義上升三法、布林縮窄突破,買,74,B可追蹤,2.29,>MA5,糾結,1118.1,tracking
2026-09-01,1802.TW,台玻,61.3,廣義上升三法,買,65,B可追蹤,4.4,>MA5,多頭,35479.1,tracking
2026-09-01,1905.TW,華紙,13.7,廣義上升三法,買,58,C觀察,1.84,>MA5,多頭,1997.6,tracking
2026-09-01,2027.TW,大成鋼,49.8,3K反轉、Buy01,買,65,B可追蹤,2.12,>MA5,糾結,12921.0,tracking
2026-09-01,2030.TW,彰源,22.75,巧妙點,買,64,C觀察,5.62,MA5~10,多頭,1614.7,tracking
2026-09-01,2033.TW,佳大,26.0,單跳空,買,65,B可追蹤,14.92,>MA5,多頭,4341.6,tracking
2026-09-01,2049.TW,上銀,359.0,3K反轉、廣義上升三法,買,76,A強勢追蹤,2.51,>MA5,糾結,3168.0,tracking
2026-09-01,2103.TW,台橡,28.8,廣義上升三法、Buy01,買,82,A強勢追蹤,6.9,>MA5,多頭,7388.1,tracking
2026-09-01,2201.TW,裕隆,31.5,廣義上升三法、布林縮窄突破、周1K,買,100,A強勢追蹤,4.99,>MA5,多頭,17292.9,tracking
2026-09-01,2303.TW,聯電,132.5,廣義上升三法,買,70,B可追蹤,3.52,>MA5,多頭,220319.9,tracking
2026-09-01,2312.TW,金寶,33.05,廣義上升三法,買,57,C觀察,1.55,>MA5,糾結,22698.7,tracking
2026-09-01,2313.TW,華通,248.5,廣義上升三法,買,73,B可追蹤,9.73,>MA5,多頭,67617.2,tracking
2026-09-01,2316.TW,楠梓電,166.5,廣義上升三法,買,60,C觀察,3.36,>MA5,糾結,3967.3,tracking
2026-09-01,2317.TW,鴻海,256.0,3K反轉、廣義上升三法、下降趨勢線突破,買,85,A強勢追蹤,1.63,>MA5,糾結,29759.0,tracking
2026-09-01,2324.TW,仁寶,40.35,廣義上升三法,買,58,C觀察,1.69,>MA5,多頭,54595.8,tracking
2026-09-01,2328.TW,廣宇,47.5,廣義上升三法、下降趨勢線突破,買,70,B可追蹤,3.43,>MA5,多頭,2816.2,tracking
2026-09-01,2330.TW,台積電,2440.0,3K反轉、廣義上升三法、Buy01,買,95,A強勢追蹤,1.36,>MA5,多頭,18600.3,tracking
2026-09-01,2340.TW,台亞,34.1,廣義上升三法,買,61,C觀察,2.47,MA5~10,多頭,2891.3,tracking
2026-09-01,2344.TW,華邦電,182.5,廣義上升三法,買,73,B可追蹤,6.07,>MA5,多頭,398679.2,tracking
2026-09-01,2351.TW,順德,232.5,巧妙點,買,69,B可追蹤,11.68,>MA5,多頭,5565.7,tracking
2026-09-01,2353.TW,宏碁,31.75,廣義上升三法,買,69,B可追蹤,2.28,>MA5,多頭,13408.0,tracking
2026-09-01,2354.TW,鴻準,65.9,3K反轉、廣義上升三法、下降趨勢線突破、周1K,買,100,A強勢追蹤,5.27,>MA5,多頭,24277.7,tracking
2026-09-01,2357.TW,華碩,999.0,廣義上升三法、周1K,買,87,A強勢追蹤,6.38,>MA5,多頭,5187.6,tracking
2026-09-01,2368.TW,金像電,1165.0,單跳空,買,65,B可追蹤,10.98,>MA5,多頭,20981.9,tracking
2026-09-01,2376.TW,技嘉,359.0,廣義上升三法,買,59,C觀察,2.27,>MA5,糾結,5650.5,tracking
2026-09-01,2379.TW,瑞昱,744.0,3K反轉、廣義上升三法、Buy01、下降趨勢線突破,買,87,A強勢追蹤,1.09,>MA5,糾結,2624.6,tracking
2026-09-01,2382.TW,廣達,342.0,廣義上升三法,買,74,B可追蹤,3.46,>MA5,多頭,14113.6,tracking
2026-09-01,2385.TW,群光,107.0,廣義上升三法,買,57,C觀察,0.76,MA5~10,多頭,4931.3,tracking
2026-09-01,2392.TW,正崴,45.0,廣義上升三法,買,68,B可追蹤,5.97,MA5~10,多頭,14226.1,tracking
2026-09-01,2395.TW,研華,711.0,3K反轉、廣義上升三法、單跳空、下降趨勢線突破、周1K,買,100,A強勢追蹤,5.68,>MA5,多頭,4697.3,tracking
2026-09-01,2402.TW,毅嘉,62.2,廣義上升三法、布林縮窄突破,買,96,A強勢追蹤,5.4,>MA5,多頭,6065.5,tracking
2026-09-01,2409.TW,友達,26.65,3K反轉、廣義上升三法,買,75,A強勢追蹤,3.53,>MA5,糾結,162039.2,tracking
2026-09-01,2421.TW,建準,179.5,廣義上升三法、三白兵、漲停、漲幅達標、下降趨勢線突破、周1K,買,100,A強勢追蹤,11.13,>MA5,多頭,21013.5,tracking
2026-09-01,2426.TW,鼎元,97.8,廣義上升三法,買,73,B可追蹤,16.03,>MA5,多頭,86618.2,tracking
2026-09-01,2436.TW,偉詮電,66.7,廣義上升三法,買,60,C觀察,3.63,>MA5,糾結,4315.4,tracking
2026-09-01,2449.TW,京元電子,279.0,3K反轉、廣義上升三法、漲幅達標、下降趨勢線突破,買,100,A強勢追蹤,6.12,>MA5,多頭,53222.6,tracking
2026-09-01,2455.TW,全新,477.0,廣義上升三法、漲停、漲幅達標、周1K,買,100,A強勢追蹤,13.96,>MA5,多頭,32356.3,tracking
2026-09-01,2467.TW,志聖,624.0,廣義上升三法、單跳空、下降趨勢線突破,買,93,A強勢追蹤,7.98,>MA5,多頭,1715.5,tracking
2026-09-01,2474.TW,可成,208.5,3K反轉、廣義上升三法,買,85,A強勢追蹤,3.16,>MA5,多頭,3772.0,tracking
2026-09-01,2476.TW,鉅祥,127.5,3K反轉、廣義上升三法、下降趨勢線突破,買,88,A強勢追蹤,2.61,>MA5,糾結,2316.7,tracking
2026-09-01,2481.TW,強茂,151.0,廣義上升三法,買,73,B可追蹤,5.96,>MA5,多頭,22083.0,tracking
2026-09-01,2484.TW,希華,76.7,3K反轉、KD高腳,買,82,A強勢追蹤,1.34,>MA5,多頭,11560.0,tracking
2026-09-01,2486.TW,一詮,263.0,廣義上升三法,買,69,B可追蹤,6.17,>MA5,多頭,2420.5,tracking
2026-09-01,2489.TW,瑞軒,42.2,廣義上升三法,買,73,B可追蹤,11.89,>MA5,多頭,89725.4,tracking
2026-09-01,2492.TW,華新科,302.5,廣義上升三法,買,78,A強勢追蹤,6.08,>MA5,多頭,35885.5,tracking
2026-09-01,2530.TW,華建,19.75,3K反轉、KD高腳、下降趨勢線突破,買,64,C觀察,0.93,>MA5,空頭,2046.2,tracking
2026-09-01,2607.TW,榮運,52.7,3K反轉、廣義上升三法,買,81,A強勢追蹤,2.42,>MA5,多頭,1078.5,tracking
2026-09-01,2633.TW,台灣高鐵,26.25,廣義上升三法,買,62,C觀察,0.35,>MA5,多頭,3028.4,tracking
2026-09-01,2637.TW,慧洋-KY,95.6,3K反轉、Buy01,買,61,C觀察,2.71,>MA5,糾結,4923.8,tracking
2026-09-01,2723.TW,美食-KY,82.0,廣義上升三法、周1K,買,83,A強勢追蹤,7.13,>MA5,多頭,1268.5,tracking
2026-09-01,2801.TW,彰銀,25.2,3K反轉、廣義上升三法、Buy01,買,90,A強勢追蹤,1.34,>MA5,多頭,25468.7,tracking
2026-09-01,2812.TW,台中銀,19.1,廣義上升三法,買,62,C觀察,0.38,>MA5,多頭,23170.4,tracking
2026-09-01,2834.TW,臺企銀,17.1,廣義上升三法、周1K,買,72,B可追蹤,1.18,>MA5,多頭,57786.1,tracking
2026-09-01,2855.TW,統一證,49.55,廣義上升三法,買,69,B可追蹤,3.83,>MA5,多頭,3538.2,tracking
2026-09-01,2881.TW,富邦金,144.0,廣義上升三法,買,69,B可追蹤,4.05,>MA5,多頭,33320.6,tracking
2026-09-01,2882.TW,國泰金,111.0,周1K,買,64,C觀察,3.87,>MA5,多頭,24135.1,tracking
2026-09-01,2883.TW,凱基金,34.95,廣義上升三法、單跳空、周1K,買,100,A強勢追蹤,4.85,>MA5,多頭,55615.6,tracking
2026-09-01,2884.TW,玉山金,39.9,廣義上升三法、Buy01、周1K,買,84,A強勢追蹤,1.47,>MA5,多頭,38917.8,tracking
2026-09-01,2887.TW,台新新光金,40.3,廣義上升三法、單跳空、周1K,買,100,A強勢追蹤,4.29,>MA5,多頭,86163.3,tracking
2026-09-01,2890.TW,永豐金,41.1,廣義上升三法、布林縮窄突破、Buy01、下降趨勢線突破、周1K,買,100,A強勢追蹤,1.67,>MA5,多頭,62967.5,tracking
2026-09-01,3008.TW,大立光,7580.0,周1K,買,68,B可追蹤,18.93,>MA5,多頭,3392.3,tracking
2026-09-01,3013.TW,晟銘電,92.4,廣義上升三法、布林縮窄突破、下降趨勢線突破,買,91,A強勢追蹤,4.09,>MA5,多頭,2978.5,tracking
2026-09-01,3017.TW,奇鋐,3425.0,廣義上升三法、周1K,買,83,A強勢追蹤,10.58,>MA5,多頭,4468.4,tracking
2026-09-01,3019.TW,亞光,143.0,3K反轉、布林縮窄突破、下降趨勢線突破,買,96,A強勢追蹤,3.06,>MA5,多頭,5880.0,tracking
2026-09-01,3044.TW,健鼎,503.0,廣義上升三法,買,74,B可追蹤,7.07,>MA5,多頭,2433.9,tracking
2026-09-01,3045.TW,台灣大,115.5,廣義上升三法,買,57,C觀察,0.81,MA5~10,多頭,12126.8,tracking
2026-09-01,3090.TW,日電貿,175.0,廣義上升三法,買,73,B可追蹤,6.62,>MA5,多頭,9614.8,tracking
2026-09-01,3094.TW,聯傑,41.2,廣義上升三法、周1K,買,80,A強勢追蹤,4.65,>MA5,多頭,6058.6,tracking
2026-09-01,3135.TW,凌航,182.5,廣義上升三法,買,61,C觀察,3.31,>MA5,多頭,1490.5,tracking
2026-09-01,3167.TW,大量,800.0,廣義上升三法,買,73,B可追蹤,10.87,>MA5,多頭,4480.1,tracking
2026-09-01,3189.TW,景碩,874.0,KD高腳,買,63,C觀察,3.68,MA5~10,多頭,36267.8,tracking
2026-09-01,3406.TW,玉晶光,1005.0,廣義上升三法、三白兵、雙漲停、漲停、漲幅達標、周1K,買,100,A強勢追蹤,27.76,>MA5,多頭,11110.2,tracking
2026-09-01,3443.TW,創意,6100.0,廣義上升三法、KD高腳、周1K,買,100,A強勢追蹤,11.3,>MA5,多頭,2037.7,tracking
2026-09-01,3504.TW,揚明光,90.3,廣義上升三法,買,73,B可追蹤,7.06,>MA5,多頭,6753.6,tracking
2026-09-01,3518.TW,柏騰,31.4,廣義上升三法、漲停、漲幅達標,買,98,A強勢追蹤,7.16,>MA5,多頭,2877.0,tracking
2026-09-01,3543.TW,州巧,53.3,三白兵、雙跳空,買,70,B可追蹤,16.41,>MA5,多頭,10452.9,tracking
2026-09-01,3576.TW,聯合再生,18.2,3K反轉、廣義上升三法,買,75,A強勢追蹤,3.29,>MA5,糾結,37850.6,tracking
2026-09-01,3591.TW,艾笛森,22.7,廣義上升三法、下降趨勢線突破,買,70,B可追蹤,3.01,>MA5,多頭,1556.4,tracking
2026-09-01,3605.TW,宏致,139.0,三白兵、周1K,買,73,B可追蹤,15.72,>MA5,多頭,36448.2,tracking
2026-09-01,3653.TW,健策,5990.0,廣義上升三法、周1K,買,79,A強勢追蹤,13.55,>MA5,多頭,1749.9,tracking
2026-09-01,3661.TW,世芯-KY,4075.0,廣義上升三法,買,59,C觀察,6.79,>MA5,糾結,2040.9,tracking
2026-09-01,3706.TW,神達,95.7,廣義上升三法、布林縮窄突破、Buy01、周1K,買,99,A強勢追蹤,1.91,>MA5,糾結,27868.8,tracking
2026-09-01,3715.TW,定穎投控,132.5,廣義上升三法、漲停、漲幅達標,買,88,A強勢追蹤,9.69,>MA5,糾結,9354.4,tracking
2026-09-01,4739.TW,康普,87.4,廣義上升三法,買,55,C觀察,2.92,>MA5,糾結,1077.1,tracking
2026-09-01,4763.TW,材料*-KY,50.0,廣義上升三法、Buy01、漲幅達標、周1K,買,78,A強勢追蹤,3.17,>MA5,空頭,14275.8,tracking
2026-09-01,4906.TW,正文,38.2,3K反轉、廣義上升三法、下降趨勢線突破,買,83,A強勢追蹤,4.45,>MA5,糾結,17524.2,tracking
2026-09-01,4927.TW,泰鼎-KY,41.75,廣義上升三法,買,78,A強勢追蹤,10.27,>MA5,多頭,4427.4,tracking
2026-09-01,4949.TW,有成精密,81.7,3K反轉、廣義上升三法、下降趨勢線突破,買,97,A強勢追蹤,8.65,>MA5,多頭,1972.9,tracking
2026-09-01,4958.TW,臻鼎-KY,500.0,廣義上升三法,買,63,C觀察,6.95,>MA5,糾結,49093.1,tracking
2026-09-01,4977.TW,眾達-KY,178.5,單跳空,買,70,B可追蹤,9.58,>MA5,多頭,6862.0,tracking
2026-09-01,5292.TW,華懋,241.0,廣義上升三法、漲停、漲幅達標、下降趨勢線突破、周1K,買,100,A強勢追蹤,10.76,>MA5,多頭,1074.1,tracking
2026-09-01,5434.TW,崇越,540.0,3K反轉、廣義上升三法、Buy01、KD高腳、下降趨勢線突破,買,100,A強勢追蹤,2.0,>MA5,多頭,1018.4,tracking
2026-09-01,5871.TW,中租-KY,117.0,廣義上升三法、KD高腳,買,80,A強勢追蹤,1.01,>MA5,多頭,14494.8,tracking
2026-09-01,5876.TW,上海商銀,44.5,3K反轉、布林縮窄突破、Buy01、KD高腳、下降趨勢線突破、周1K,買,100,A強勢追蹤,0.51,>MA5,糾結,15564.0,tracking
2026-09-01,6165.TW,浪凡,50.8,3K反轉、廣義上升三法、周1K,買,93,A強勢追蹤,2.62,>MA5,糾結,1442.4,tracking
2026-09-01,6168.TW,宏齊,28.45,廣義上升三法,買,56,C觀察,4.93,MA5~10,多頭,2179.4,tracking
2026-09-01,6209.TW,今國光,81.9,廣義上升三法,買,78,A強勢追蹤,7.62,>MA5,多頭,21750.4,tracking
2026-09-01,6214.TW,精誠,182.5,巧妙點,買,61,C觀察,4.53,>MA5,多頭,1316.1,tracking
2026-09-01,6226.TW,光鼎,34.0,廣義上升三法、三白兵、漲幅達標,買,96,A強勢追蹤,16.63,>MA5,多頭,10753.2,tracking
2026-09-01,6271.TW,同欣電,231.0,廣義上升三法、漲幅達標、下降趨勢線突破,買,87,A強勢追蹤,8.51,>MA5,多頭,10254.5,tracking
2026-09-01,6426.TW,統新,270.0,KD高腳、周1K,買,87,A強勢追蹤,10.77,>MA5,多頭,2014.8,tracking
2026-09-01,6505.TW,台塑化,76.7,3K反轉、廣義上升三法、布林縮窄突破、周1K,買,100,A強勢追蹤,4.04,>MA5,多頭,30321.1,tracking
2026-09-01,6531.TW,愛普*,958.0,3K反轉、廣義上升三法,買,94,A強勢追蹤,5.44,>MA5,多頭,4599.2,tracking
2026-09-01,6658.TW,聯策,188.5,3K反轉、廣義上升三法、漲停、漲幅達標、周1K,買,100,A強勢追蹤,9.35,>MA5,多頭,1017.7,tracking
2026-09-01,6669.TW,緯穎,7800.0,廣義上升三法、漲停、漲幅達標、周1K,買,100,A強勢追蹤,9.27,>MA5,多頭,2834.2,tracking
2026-09-01,6770.TW,力積電,73.0,廣義上升三法,買,73,B可追蹤,7.01,>MA5,多頭,207576.8,tracking
2026-09-01,6789.TW,采鈺,467.5,廣義上升三法,買,55,C觀察,4.38,>MA5,糾結,1471.4,tracking
2026-09-01,6805.TW,富世達,2305.0,三白兵、雙跳空,買,66,B可追蹤,17.5,>MA5,多頭,2864.7,tracking
2026-09-01,6830.TW,汎銓,572.0,廣義上升三法、漲停、漲幅達標、下降趨勢線突破,買,100,A強勢追蹤,10.76,>MA5,多頭,2995.4,tracking
2026-09-01,6933.TW,AMAX-KY,286.0,廣義上升三法、三白兵、雙跳空、單跳空、雙漲停、漲停、漲幅達標,買,100,A強勢追蹤,23.79,>MA5,多頭,2056.5,tracking
2026-09-01,7711.TW,永擎,535.0,廣義上升三法、漲停、KD高腳、漲幅達標、周1K,買,100,A強勢追蹤,15.02,>MA5,多頭,1893.1,tracking
2026-09-01,8103.TW,瀚荃,119.0,廣義上升三法、漲停、漲幅達標、下降趨勢線突破、周1K,買,100,A強勢追蹤,14.93,>MA5,多頭,3561.8,tracking
2026-09-01,9907.TW,統一實,15.45,3K反轉,買,64,C觀察,1.07,>MA5,多頭,1560.9,tracking
2026-09-01,9105.TW,泰金寶-DR,8.71,廣義上升三法、KD高腳,買,70,B可追蹤,1.8,>MA5,糾結,24519.9,tracking
2026-09-01,1815.TWO,富喬,126.5,廣義上升三法,買,73,B可追蹤,15.46,>MA5,多頭,79965.0,tracking
2026-09-01,3066.TWO,李洲,25.55,廣義上升三法,買,56,C觀察,4.63,MA5~10,多頭,1283.6,tracking
2026-09-01,3081.TWO,聯亞,3425.0,周1K,買,64,C觀察,15.35,>MA5,多頭,2623.8,tracking
2026-09-01,3105.TWO,穩懋,492.0,廣義上升三法、漲停、漲幅達標、周1K,買,100,A強勢追蹤,14.05,>MA5,多頭,56826.5,tracking
2026-09-01,3141.TWO,晶宏,82.3,3K反轉、漲幅達標、周1K,買,92,A強勢追蹤,6.28,>MA5,糾結,3453.0,tracking
2026-09-01,3211.TWO,順達,406.0,3K反轉、廣義上升三法,買,79,A強勢追蹤,10.11,>MA5,糾結,9782.8,tracking
2026-09-01,3219.TWO,倚強科,91.0,廣義上升三法、周1K,買,79,A強勢追蹤,12.38,>MA5,多頭,1986.0,tracking
2026-09-01,3221.TWO,台嘉碩,51.3,布林縮窄突破、KD高腳、漲幅達標、下降趨勢線突破,買,100,A強勢追蹤,2.63,>MA5,多頭,4119.7,tracking
2026-09-01,3234.TWO,光環,200.0,廣義上升三法、漲幅達標、周1K,買,93,A強勢追蹤,14.37,>MA5,多頭,3626.0,tracking
2026-09-01,3324.TWO,雙鴻,1250.0,廣義上升三法、漲停、漲幅達標、周1K,買,100,A強勢追蹤,10.76,>MA5,多頭,8718.0,tracking
2026-09-01,3339.TWO,泰谷,46.75,廣義上升三法、漲幅達標,買,79,A強勢追蹤,11.38,>MA5,多頭,9184.0,tracking
2026-09-01,3363.TWO,上詮,786.0,廣義上升三法、三白兵,買,78,A強勢追蹤,12.6,>MA5,多頭,7852.2,tracking
2026-09-01,3374.TWO,精材,421.5,三白兵、周1K,買,73,B可追蹤,14.44,>MA5,多頭,22289.0,tracking
2026-09-01,3441.TWO,聯一光,136.0,廣義上升三法、周1K,買,75,A強勢追蹤,13.29,>MA5,多頭,4530.0,tracking
2026-09-01,3491.TWO,昇達科,1480.0,廣義上升三法、三白兵、漲幅達標,買,92,A強勢追蹤,8.34,>MA5,多頭,1967.7,tracking
2026-09-01,3498.TWO,陽程,208.0,廣義上升三法、漲停、漲幅達標,買,100,A強勢追蹤,18.93,>MA5,多頭,1452.0,tracking
2026-09-01,3693.TWO,營邦,624.0,廣義上升三法、周1K,買,84,A強勢追蹤,7.28,>MA5,多頭,1915.4,tracking
2026-09-01,4542.TWO,科嶠,306.0,周1K,買,59,C觀察,5.23,>MA5,糾結,2085.3,tracking
2026-09-01,4716.TWO,大立,19.3,廣義上升三法、Buy01,買,73,B可追蹤,5.89,>MA5,多頭,8280.0,tracking
2026-09-01,4908.TWO,前鼎,209.0,廣義上升三法、三白兵、漲停、漲幅達標,買,100,A強勢追蹤,17.8,>MA5,多頭,8988.0,tracking
2026-09-01,4991.TWO,環宇-KY,539.0,廣義上升三法,買,73,B可追蹤,12.83,>MA5,多頭,5904.0,tracking
2026-09-01,5291.TWO,邑昇,72.4,廣義上升三法、下降趨勢線突破、周1K,買,96,A強勢追蹤,13.84,>MA5,多頭,2683.9,tracking
2026-09-01,5340.TWO,建榮,84.3,廣義上升三法,買,74,B可追蹤,5.57,>MA5,多頭,2558.9,tracking
2026-09-01,5351.TWO,鈺創,118.0,廣義上升三法,買,63,C觀察,9.72,>MA5,糾結,12299.0,tracking
2026-09-01,5386.TWO,青雲,280.0,單跳空、漲幅達標,買,61,C觀察,7.41,>MA5,糾結,3699.0,tracking
2026-09-01,5426.TWO,振發,30.6,3K反轉、廣義上升三法、Buy01、周1K,買,100,A強勢追蹤,6.81,>MA5,多頭,3324.0,tracking
2026-09-01,5439.TWO,高技,275.0,廣義上升三法,買,78,A強勢追蹤,7.11,>MA5,多頭,5305.9,tracking
2026-09-01,5475.TWO,德宏,204.5,廣義上升三法,買,65,B可追蹤,17.69,>MA5,多頭,9008.0,tracking
2026-09-01,5483.TWO,中美晶,183.5,KD高腳、下降趨勢線突破,買,66,B可追蹤,0.47,>MA5,多頭,16164.9,tracking
2026-09-01,5864.TWO,致和證,36.6,廣義上升三法、下降趨勢線突破,買,78,A強勢追蹤,5.48,>MA5,多頭,2599.2,tracking
2026-09-01,6016.TWO,康和證,21.2,廣義上升三法、雙跳空,買,76,A強勢追蹤,3.02,>MA5,多頭,3646.0,tracking
2026-09-01,6173.TWO,信昌電,261.5,廣義上升三法、三白兵、周1K,買,92,A強勢追蹤,15.85,>MA5,多頭,22054.5,tracking
2026-09-01,6187.TWO,萬潤,1375.0,廣義上升三法,買,70,B可追蹤,6.73,>MA5,多頭,3191.0,tracking
2026-09-01,6190.TWO,萬泰科,71.6,廣義上升三法,買,70,B可追蹤,2.85,>MA5,多頭,2960.4,tracking
2026-09-01,6217.TWO,中探針,189.5,廣義上升三法、漲停、漲幅達標、下降趨勢線突破,買,96,A強勢追蹤,12.2,>MA5,多頭,6252.9,tracking
2026-09-01,6284.TWO,佳邦,80.1,廣義上升三法,買,59,C觀察,1.6,>MA5,多頭,2493.9,tracking
2026-09-01,6290.TWO,良維,259.5,廣義上升三法,買,78,A強勢追蹤,5.76,>MA5,多頭,5393.3,tracking
2026-09-01,6530.TWO,創威,88.1,廣義上升三法,買,69,B可追蹤,7.0,>MA5,多頭,1182.0,tracking
2026-09-01,6532.TWO,瑞耘,95.3,KD高腳、下降趨勢線突破,買,72,B可追蹤,7.82,>MA5,多頭,1391.0,tracking
2026-09-01,6584.TWO,南俊國際,667.0,廣義上升三法,買,69,B可追蹤,9.66,>MA5,多頭,1463.4,tracking
2026-09-01,6588.TWO,東典光電,110.5,巧妙點,買,60,C觀察,6.82,MA5~10,多頭,2197.0,tracking
2026-09-01,6727.TWO,亞泰金屬,576.0,廣義上升三法、漲停、漲幅達標、周1K,買,100,A強勢追蹤,14.0,>MA5,多頭,2094.7,tracking
2026-09-01,6829.TWO,千附精密,245.0,廣義上升三法,買,69,B可追蹤,10.52,>MA5,多頭,1363.0,tracking
2026-09-01,8027.TWO,鈦昇,185.0,廣義上升三法,買,60,C觀察,3.02,>MA5,糾結,3075.2,tracking
2026-09-01,8043.TWO,蜜望實,147.0,廣義上升三法,買,60,C觀察,3.75,>MA5,糾結,4807.7,tracking
2026-09-01,8064.TWO,東捷,105.0,廣義上升三法、單跳空、下降趨勢線突破,買,72,B可追蹤,1.95,>MA5,糾結,3742.1,tracking
2026-09-01,8111.TWO,立碁,68.6,廣義上升三法、漲停、漲幅達標、下降趨勢線突破、周1K,買,100,A強勢追蹤,4.01,>MA5,多頭,13392.0,tracking
2026-09-01,8240.TWO,華宏,48.9,廣義上升三法,買,78,A強勢追蹤,7.25,>MA5,多頭,1022.4,tracking
2026-09-01,8358.TWO,金居,540.00,廣義上升三法,買,73,B可追蹤,17.06,>MA5,多頭,48799.0,tracking
